Id,City,Make,Model,Body_type,Transmission,No_of_owners,color,Milleage,Fuel_type,Make_year,Price
13054107,Pune,Maruti Suzuki,Alto K10,hatchback,manual,1,white,41K,petrol,2013,259000.0
11231293,Pune,Toyota,Yaris,sedan,automatic,1,brown,72K,petrol,2018,848000.0
13206411,Pune,Tata,Nexon,suv,automatic,2,blue,107K,diesel,2018,759000.0
11304559,Pune,Maruti Suzuki,Swift Dzire,sedan,manual,1,white,99K,diesel,2013,505000.0
12277978,Pune,Honda,City,sedan,automatic,1,silver,94K,petrol,2015,642757.0
10974876,Pune,Mahindra,XUV500,suv,automatic,3,silver,105K,diesel,2017,1050000.0
12383038,Pune,Tata,Nexon,suv,manual,1,orange,52K,diesel,2019,925200.0
11087477,Pune,Hyundai,Verna,sedan,manual,1,red,36K,diesel,2019,1093983.0
13354121,Pune,Renault,Kwid,hatchback,automatic,1,red,8K,petrol,2021,494000.0
11792965,Pune,Volkswagen,Polo,hatchback,manual,1,grey,56K,petrol,2017,615000.0
13056480,Pune,Maruti Suzuki,Celerio,hatchback,manual,1,silver,13K,petrol+cng,2022,596864.0
12948934,Pune,Maruti Suzuki,Celerio X,hatchback,automatic,1,white,47K,petrol,2019,497000.0
12772856,Pune,Tata,Harrier,suv,manual,1,red,7K,diesel,2021,1794902.0
11833995,Pune,Kia,Sonet,suv,manual,1,black,15K,petrol,2022,1185000.0
10062137,Pune,Toyota,Yaris,sedan,automatic,2,silver,59K,petrol,2018,756000.0
11667077,Pune,Maruti Suzuki,Baleno,hatchback,manual,1,blue,79K,petrol,2016,579000.0
11722828,Pune,Volkswagen,Polo,hatchback,manual,1,grey,75K,petrol,2017,542000.0
10616912,Pune,Volkswagen,Ameo,sedan,manual,2,grey,76K,petrol,2016,401000.0
12480692,Pune,Maruti Suzuki,Alto K10,hatchback,manual,1,beige,45K,petrol,2012,213000.0
10782630,Pune,Datsun,Redi-GO,hatchback,manual,1,WHITE,48K,petrol,2018,303000.0
11616240,Pune,Renault,Kwid,hatchback,manual,1,blue,38K,petrol,2020,422793.0
12583249,Pune,Hyundai,Eon,hatchback,manual,1,white,60K,petrol,2015,299000.0
13136517,Pune,Hyundai,Eon,hatchback,manual,2,blue,27K,petrol,2013,245214.0
11465291,Pune,Hyundai,Grand i10,hatchback,manual,1,grey,73K,petrol,2014,415000.0
10380297,Pune,Maruti Suzuki,Swift,hatchback,manual,1,blue,69K,petrol,2012,365000.0
11869670,Pune,Hyundai,Grand i10,hatchback,manual,1,grey,40K,petrol+cng,2019,562000.0
13098372,Pune,Renault,Kwid,hatchback,automatic,1,blue,9K,petrol,2019,459000.0
12269830,Pune,Mahindra,XUV 300,suv,manual,1,blue,55K,diesel,2021,1189000.0
10392859,Pune,Hyundai,Venue,suv,manual,1,blue,48K,petrol,2019,871000.0
9656779,Pune,Toyota,Yaris,sedan,manual,1,silver,8K,petrol,2021,870000.0
12948101,Pune,Renault,Kwid,hatchback,automatic,1,brown,23K,petrol,2018,408275.0
9375400,Pune,Nissan,Sunny,sedan,manual,2,white,41K,diesel,2018,624000.0
12749551,Pune,Volkswagen,Taigun,suv,automatic,1,white,30K,petrol,2021,1352293.0
12317415,Pune,Hyundai,i20 N Line,hatchback,automatic,1,white,21K,petrol,2021,1036000.0
12219910,Pune,Maruti Suzuki,Ciaz,sedan,manual,2,red,43K,petrol,2015,519000.0
11074471,Pune,Hyundai,Grand i10,hatchback,manual,1,grey,66K,petrol,2014,433000.0
11879610,Pune,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,red,36K,petrol,2014,339000.0
10974226,Pune,Maruti Suzuki,Wagon R 1.0,hatchback,automatic,1,S WHITE,66K,petrol,2016,416000.0
11981449,Pune,Honda,Jazz,hatchback,manual,1,orange,76K,diesel,2015,540000.0
10959845,Pune,Maruti Suzuki,Swift Dzire,sedan,manual,1,silver,38K,petrol,2011,338000.0
12845709,Pune,Toyota,Etios Liva,hatchback,manual,1,white,54K,petrol,2012,322000.0
10992108,Pune,Renault,Kwid,hatchback,manual,1,FIERY RED,48K,petrol,2019,354924.0
10933505,Pune,Toyota,Corolla Altis,sedan,manual,1,SILVER M M,96K,petrol,2016,695000.0
12596817,Pune,Renault,Kwid,hatchback,automatic,1,white,41K,petrol,2016,354055.0
13180266,Pune,Hyundai,New Santro 1.1,hatchback,manual,1,white,31K,petrol,2018,442000.0
10828523,Pune,Hyundai,Creta,suv,manual,1,TYPHOON SILVER,32K,petrol,2020,1210000.0
13178220,Pune,Honda,City,sedan,automatic,1,white,22K,petrol,2021,1372151.0
11067928,Pune,Toyota,Corolla Altis,sedan,manual,1,golden,53K,petrol,2016,771000.0
11780274,Pune,Volkswagen,Polo,hatchback,manual,1,brown,29K,petrol,2016,493000.0
12578211,Pune,Renault,Kwid,hatchback,automatic,2,grey,53K,petrol,2017,352913.0
12831683,Pune,Hyundai,Creta,suv,manual,1,red,74K,diesel,2017,1042000.0
12337586,Pune,Maruti Suzuki,Celerio,hatchback,manual,1,grey,21K,petrol,2021,537000.0
12438591,Pune,Toyota,Urban Cruiser,suv,manual,1,silver,11K,petrol,2022,958000.0
13084920,Pune,Hyundai,Xcent,sedan,manual,2,red,24K,petrol+cng,2018,547817.0
12081117,Pune,Hyundai,Fluidic Verna 4S,sedan,manual,1,white,96K,diesel,2017,780000.0
10567740,Pune,Hyundai,Grand i10,hatchback,manual,1,white,42K,diesel,2018,639000.0
12764681,Pune,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,silver,30K,petrol+cng,2021,542000.0
9785117,Pune,Hyundai,Creta,suv,manual,1,white,83K,diesel,2016,886000.0
10200349,Pune,Honda,City,sedan,automatic,1,u tatium,109K,petrol,2016,706000.0
12427893,Pune,Hyundai,Elite i20,hatchback,manual,1,blue,101K,petrol,2016,552000.0
9618190,Pune,Honda,Amaze,sedan,manual,1,brown,63K,petrol,2019,589000.0
10455074,Pune,Toyota,Etios Liva,hatchback,manual,1,silver,127K,petrol,2014,362000.0
10919025,Pune,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,M G GREY,25K,petrol,2012,300000.0
13270824,Pune,Hyundai,Fluidic Verna 4S,sedan,manual,1,white,29K,petrol,2016,648000.0
11555588,Pune,Tata,Nexon,suv,manual,1,white,50K,diesel,2019,920000.0
11079906,Pune,Hyundai,Grand i10,hatchback,manual,1,orange,53K,petrol,2014,447000.0
11221423,Pune,Honda,Amaze,sedan,manual,2,white,86K,diesel,2016,505000.0
12908851,Pune,Honda,City,sedan,automatic,1,brown,74K,petrol,2015,672000.0
13064284,Pune,Volkswagen,Taigun,suv,automatic,1,maroon,10K,petrol,2022,1471252.0
11196296,Pune,Skoda,Octavia,sedan,manual,2,silver,64K,petrol,2017,896000.0
12847534,Pune,Tata,Harrier,suv,manual,1,white,33K,diesel,2019,1451938.0
12531310,Pune,Maruti Suzuki,Celerio,hatchback,automatic,2,silver,24K,petrol,2016,415000.0
12909574,Pune,Hyundai,Creta,suv,manual,2,white,68K,diesel,2016,939000.0
10250046,Pune,Skoda,Fabia,hatchback,manual,2,beige,111K,petrol,2011,230000.0
11852461,Pune,Hyundai,i20,hatchback,manual,1,grey,83K,petrol,2010,272000.0
12623298,Pune,Maruti Suzuki,S-Presso,hatchback,automatic,1,grey,24K,petrol,2020,454000.0
13397168,Pune,Maruti Suzuki,New Ertiga,muv,automatic,1,maroon,36K,petrol,2019,969000.0
13214518,Pune,Maruti Suzuki,S-Presso,hatchback,manual,1,red,10K,petrol,2021,447000.0
12646395,Pune,Renault,Kiger,suv,automatic,1,silver,26K,petrol,2021,729314.0
13339513,Pune,Hyundai,i20 N Line,hatchback,automatic,1,white,9K,petrol,2022,1150264.0
10703662,Pune,Renault,Triber,muv,automatic,1,orange,6K,petrol,2021,731000.0
10113821,Pune,Honda,City,sedan,manual,1,white,27K,petrol,2021,1251000.0
11249415,Pune,Skoda,Slavia,sedan,manual,1,white,22K,petrol,2022,1368000.0
11167809,Pune,Maruti Suzuki,Alto 800,hatchback,manual,1,grey,80K,petrol,2016,281000.0
12846690,Pune,Maruti Suzuki,Baleno,hatchback,manual,1,grey,38K,petrol,2018,657613.0
11298853,Pune,Hyundai,Creta,suv,automatic,2,white,76K,diesel,2018,1210000.0
10335066,Pune,Tata,Harrier,suv,manual,1,red,26K,diesel,2021,1824000.0
11249656,Pune,Tata,Nexon,suv,manual,1,white,32K,diesel,2019,911000.0
10930155,Pune,Tata,Nexon,suv,manual,1,blue,19K,petrol,2021,938000.0
10742475,Pune,Toyota,Yaris,sedan,manual,1,brown,52K,petrol,2018,846000.0
12769291,Pune,Honda,Jazz,hatchback,automatic,1,brown,39K,petrol,2019,769220.0
12480315,Pune,Honda,Amaze,sedan,manual,1,grey,57K,petrol,2015,501722.0
8490774,Pune,Chevrolet,Beat,hatchback,manual,1,black,79K,diesel,2014,328000.0
10982819,Pune,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,brown,76K,petrol+cng,2014,370000.0
12269976,Pune,Maruti Suzuki,Ritz,hatchback,manual,2,red,74K,petrol,2010,208000.0
11680359,Pune,Maruti Suzuki,Swift Dzire,sedan,manual,1,white,137K,diesel,2011,394000.0
8719186,Pune,Chevrolet,Beat,hatchback,manual,2,silver,59K,diesel,2014,300000.0
13000684,Pune,Maruti Suzuki,Dzire,sedan,automatic,1,blue,87K,petrol,2017,599000.0
13298192,Pune,Tata,Nexon,suv,automatic,1,orange,85K,petrol,2019,854000.0
11275386,Pune,Maruti Suzuki,Ciaz,sedan,automatic,1,white,62K,petrol,2017,696000.0
10896524,Pune,Maruti Suzuki,Swift Dzire,sedan,manual,1,white,77K,diesel,2011,399000.0
13090897,Pune,Datsun,Redi-GO,hatchback,automatic,2,red,23K,petrol,2018,329000.0
12771880,Pune,Maruti Suzuki,Baleno,hatchback,automatic,1,red,12K,petrol,2021,819221.0
12931552,Pune,Tata,Harrier,suv,automatic,1,white,52K,diesel,2021,1936000.0
12077319,Pune,Toyota,Glanza,hatchback,automatic,1,red,15K,petrol,2021,814569.0
12830347,Pune,Hyundai,New i20,hatchback,automatic,1,grey,8K,petrol,2022,1131175.0
11926958,Pune,Mahindra,XUV 300,suv,automatic,1,white,30K,petrol,2021,1148000.0
11533566,Pune,Honda,Jazz,hatchback,manual,1,white,12K,petrol,2022,909000.0
11287136,Pune,Honda,BR-V,suv,manual,1,white,91K,diesel,2019,969000.0
11745832,Pune,Volkswagen,Polo,hatchback,manual,1,white,59K,petrol,2018,592000.0
13263765,Pune,Maruti Suzuki,Wagon R 1.0,hatchback,manual,2,grey,44K,petrol,2014,299000.0
11208660,Pune,Volkswagen,Polo,hatchback,manual,1,brown,72K,petrol+cng,2018,607000.0
11390506,Pune,Hyundai,Elite i20,hatchback,manual,1,golden,47K,petrol,2015,581000.0
11408656,Pune,Maruti Suzuki,Baleno,hatchback,manual,1,grey,88K,petrol,2016,541000.0
12740150,Pune,Honda,City,sedan,automatic,1,white,142K,petrol,2016,697000.0
12920736,Pune,Datsun,GO,hatchback,manual,1,grey,19K,petrol,2016,239000.0
12331295,Pune,Hyundai,i10,hatchback,manual,2,grey,76K,petrol+cng,2014,345000.0
12417659,Pune,Ford,EcoSport,suv,manual,1,red,77K,diesel,2016,657000.0
12748353,Pune,Hyundai,i10,hatchback,manual,1,white,82K,petrol,2012,272591.0
13193376,Pune,Honda,Amaze,sedan,manual,1,silver,105K,diesel,2017,575000.0
11507692,Pune,Volkswagen,Ameo,sedan,manual,1,grey,13K,petrol,2019,602000.0
12811339,Pune,Tata,Nexon,suv,automatic,1,grey,23K,diesel,2021,1070364.0
13017184,Pune,Tata,Harrier,suv,automatic,1,white,14K,diesel,2021,1853455.0
11607869,Pune,Tata,Nexon,suv,manual,1,grey,63K,petrol,2018,795958.0
13307276,Pune,Maruti Suzuki,Celerio,hatchback,automatic,1,white,49K,petrol,2017,472000.0
13091751,Pune,Toyota,Urban Cruiser,suv,automatic,1,white,13K,petrol,2022,1162000.0
11416239,Pune,Renault,Kwid,hatchback,manual,1,bronze,52K,petrol,2019,404000.0
12603767,Pune,Honda,Jazz,hatchback,automatic,1,silver,26K,petrol,2019,752000.0
10479232,Pune,MG Motors,Astor,suv,manual,1,black,26K,petrol,2022,1256000.0
12967401,Pune,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,blue,99K,petrol+cng,2011,269000.0
12978327,Pune,Maruti Suzuki,Estilo,hatchback,manual,1,brown,45K,petrol,2011,205000.0
11438844,Pune,Maruti Suzuki,Celerio,hatchback,automatic,2,red,65K,petrol,2015,374683.0
11846723,Pune,Hyundai,Elite i20,hatchback,manual,1,white,73K,petrol+cng,2017,584000.0
10417286,Pune,Honda,Jazz,hatchback,manual,1,grey,40K,petrol,2018,591000.0
13208966,Pune,Hyundai,Eon,hatchback,manual,1,red,71K,petrol,2013,257000.0
10668821,Pune,Toyota,Corolla Altis,sedan,automatic,1,SUPERWHITE,69K,petrol,2015,859000.0
13054178,Pune,Hyundai,Elite i20,hatchback,manual,1,red,95K,petrol,2017,589000.0
13014045,Pune,Hyundai,i10,hatchback,manual,1,white,73K,petrol,2011,236694.0
10675099,Pune,Hyundai,Elite i20,hatchback,manual,1,red,63K,petrol,2014,502000.0
10311255,Pune,Skoda,Octavia,sedan,automatic,1,grey,67K,diesel,2017,1442000.0
13147505,Pune,Maruti Suzuki,Wagon R 1.0,hatchback,manual,1,orange,54K,petrol+cng,2021,568000.0
12005760,Pune,Tata,Tigor,sedan,manual,1,white,10K,petrol,2022,725000.0
12301587,Pune,Datsun,Redi-GO,hatchback,manual,1,grey,36K,petrol,2017,258596.0
13045446,Pune,Hyundai,i20 N Line,hatchback,automatic,1,blue,42K,petrol,2021,1054000.0
10919010,Pune,Maruti Suzuki,Swift,hatchback,manual,1,M G GREY,56K,petrol,2016,537000.0
10902196,Pune,Renault,Kwid,hatchback,manual,1,blue,27K,petrol,2022,468000.0
13012891,Pune,Tata,Nexon,suv,automatic,1,green,6K,petrol,2023,1032000.0
13122898,Pune,Renault,Kiger,suv,automatic,2,white,40K,petrol,2021,713897.0
11323228,Pune,Maruti Suzuki,Swift Dzire,sedan,manual,2,white,111K,petrol,2011,297000.0
12835895,Pune,Maruti Suzuki,Ignis,hatchback,automatic,1,grey,91K,petrol,2017,484000.0
11896971,Pune,Mahindra,KUV100,crossover,manual,1,red,69K,petrol,2017,354000.0
11449008,Pune,Hyundai,Grand i10,hatchback,automatic,1,grey,89K,petrol,2015,481000.0
11771784,Pune,Toyota,Etios Liva,hatchback,manual,1,black,76K,petrol,2012,303000.0
11998791,Pune,Maruti Suzuki,S-Cross,suv,manual,2,white,74K,diesel,2018,854000.0
13180140,Pune,Ford,Figo,hatchback,manual,2,white,40K,petrol,2012,216080.0
12297105,Pune,Maruti Suzuki,Celerio,hatchback,automatic,1,grey,97K,petrol,2014,368000.0
11432651,Pune,Hyundai,Elite i20,hatchback,manual,1,white,32K,petrol,2018,684000.0
10797241,Pune,Tata,Zest,sedan,manual,1,blue,64K,petrol,2015,391000.0
10751649,Pune,Hyundai,New i20,hatchback,automatic,1,starry night,30K,petrol,2021,999000.0
13393866,Pune,Skoda,Kushaq,suv,automatic,1,white,15K,petrol,2022,1392693.0
13027025,Pune,Maruti Suzuki,Celerio,hatchback,manual,1,white,5K,petrol,2021,593000.0
10971232,Pune,Hyundai,Verna,sedan,manual,1,SIENA BROWN,79K,diesel,2018,999000.0
11208305,Pune,Volkswagen,Polo,hatchback,manual,1,silver,68K,petrol,2017,557000.0
12680151,Pune,Renault,Triber,muv,automatic,1,blue,50K,petrol,2020,644448.0
13089460,Pune,Renault,Kwid,hatchback,manual,1,bronze,34K,petrol,2019,342000.0
13045018,Pune,Kia,Seltos,suv,manual,1,white,30K,petrol,2021,1341999.0
13383362,Pune,Tata,Tiago,hatchback,automatic,2,beige,38K,petrol,2017,453573.0
12401939,Pune,Hyundai,i10,hatchback,manual,3,grey,56K,petrol,2016,324924.0
12929122,Pune,Hyundai,Creta,suv,automatic,1,white,60K,diesel,2016,997000.0
11441164,Pune,Hyundai,Verna,sedan,manual,1,silver,86K,diesel,2017,935000.0
12878174,Pune,Maruti Suzuki,Swift,hatchback,manual,1,white,58K,petrol,2011,319000.0
12769660,Pune,Volkswagen,Ameo,sedan,manual,1,white,102K,petrol,2017,472000.0
13024258,Pune,Maruti Suzuki,Wagon R 1.0,hatchback,automatic,2,grey,54K,petrol,2015,367000.0
12297807,Pune,Hyundai,Creta,suv,automatic,2,red,90K,diesel,2016,922000.0
13299922,Pune,Maruti Suzuki,Alto 800,hatchback,manual,1,red,49K,petrol,2013,245000.0
10856328,Pune,Renault,Duster,suv,automatic,1,CAYENNE ORANGE,90K,diesel,2018,806000.0
13232312,Pune,Maruti Suzuki,Swift,hatchback,manual,1,white,75K,diesel,2012,395000.0
11431653,Pune,Hyundai,Creta,suv,automatic,1,white,78K,diesel,2019,1381000.0
11472456,Pune,Hyundai,i20 N Line,hatchback,automatic,1,white,19K,petrol,2021,1045000.0
11401178,Pune,Hyundai,Elite i20,hatchback,manual,1,red,61K,petrol,2017,575000.0
12511863,Pune,Tata,Nexon,suv,automatic,1,orange,41K,diesel,2018,942494.0
12291433,Pune,Tata,Harrier,suv,automatic,1,black,49K,diesel,2021,1810033.0
11787765,Pune,Ford,EcoSport,suv,manual,1,grey,22K,petrol,2020,924703.0
13113885,Pune,Maruti Suzuki,S-Cross,suv,automatic,1,grey,19K,petrol,2020,1059692.0
12643174,Pune,Maruti Suzuki,Eeco,muv,manual,1,grey,18K,petrol,2020,474000.0
12982527,Pune,Honda,City,sedan,automatic,1,white,19K,petrol,2021,1372000.0
12625633,Pune,Volkswagen,Vento,sedan,manual,1,black,83K,diesel,2015,593733.0
13210007,Pune,Hyundai,i20,hatchback,manual,1,silver,82K,petrol,2012,325000.0
12875272,Pune,Honda,City,sedan,automatic,2,silver,100K,petrol,2016,674911.0
6354037,Pune,Honda,City,sedan,manual,1,brown,84K,petrol,2011,334000.0
10532834,Pune,Nissan,Sunny,sedan,automatic,1,BLACK,51K,petrol,2017,610000.0
10663674,Pune,Nissan,Micra Active,hatchback,manual,2,SILVER,87K,petrol,2017,300000.0
11234841,Pune,Tata,Tigor,sedan,manual,2,blue,50K,petrol,2018,480000.0
10696947,Pune,Toyota,Yaris,sedan,manual,1,white,21K,petrol,2018,747000.0
11723504,Pune,Hyundai,Eon,hatchback,manual,1,white,47K,petrol,2015,283084.0
11435474,Pune,Maruti Suzuki,Swift Dzire,sedan,manual,1,white,80K,diesel,2011,397000.0
12999971,Pune,Hyundai,Grand i10,hatchback,manual,1,red,29K,petrol,2018,536641.0
11736559,Pune,Hyundai,Creta,suv,automatic,1,grey,77K,diesel,2016,1047000.0
10756052,Pune,Hyundai,i20 Active,crossover,manual,1,RED PASSION,64K,diesel,2017,739000.0
8471406,Pune,Skoda,Octavia,sedan,automatic,2,black,56K,diesel,2019,1829000.0
11843968,Pune,Hyundai,Creta,suv,manual,1,white,80K,diesel,2018,1114000.0
12509551,Pune,Hyundai,Grand i10,hatchback,manual,2,white,29K,petrol,2016,440141.0
11858714,Pune,Tata,Nexon,suv,automatic,1,green,14K,petrol,2020,1102000.0
10743128,Pune,Renault,Triber,muv,automatic,1,silver,8K,petrol,2022,745000.0
13141253,Pune,Maruti Suzuki,Ignis,hatchback,manual,2,white,46K,petrol,2017,480690.0
10561381,Pune,Hyundai,Grand i10,hatchback,manual,1,silver,29K,petrol,2015,448000.0
12285479,Pune,Volkswagen,Polo,hatchback,manual,2,brown,58K,petrol+cng,2016,532000.0
10543378,Pune,Mahindra,XUV 300,suv,manual,1,white,73K,diesel,2019,982000.0
13251276,Pune,Volkswagen,Ameo,sedan,manual,3,silver,16K,diesel,2017,578000.0
11075658,Pune,Tata,Nexon,suv,manual,1,red,28K,diesel,2021,1133000.0
12725481,Pune,Honda,Amaze,sedan,manual,1,white,91K,petrol,2013,357759.0
12972959,Pune,Tata,Zest,sedan,manual,2,blue,78K,diesel,2014,390681.0
9546190,Pune,Hyundai,Fluidic Verna 4S,sedan,automatic,1,red,73K,diesel,2017,869000.0
12844257,Pune,Hyundai,Elite i20,hatchback,manual,1,red,65K,diesel,2016,689000.0
11656621,Pune,Honda,Amaze,sedan,manual,1,silver,86K,petrol,2014,443000.0
12633118,Pune,Renault,Kwid,hatchback,manual,1,silver,41K,petrol,2019,348919.0
10083346,Pune,Mahindra,XUV 300,suv,manual,1,white,39K,petrol,2021,939000.0
12974313,Pune,Renault,Kwid,hatchback,manual,1,grey,36K,petrol,2018,371065.0
10938093,Pune,Maruti Suzuki,Wagon R 1.0,hatchback,automatic,1,grey,25K,petrol,2018,476000.0
10359845,Pune,Maruti Suzuki,Alto K10,hatchback,manual,1,white,17K,petrol,2018,368000.0
11738725,Pune,Hyundai,Verna,sedan,manual,1,black,62K,diesel,2018,999000.0
10695949,Pune,Mahindra,XUV 300,suv,manual,1,silver,45K,diesel,2022,955000.0
13073131,Pune,Maruti Suzuki,Celerio,hatchback,manual,1,grey,12K,petrol+cng,2022,609000.0
12241783,Pune,Hyundai,New Santro 1.1,hatchback,manual,1,beige,54K,petrol+cng,2019,497000.0
12148087,Pune,Tata,Nexon,suv,automatic,1,red,39K,petrol,2018,799000.0
9846563,Pune,Hyundai,Creta,suv,automatic,1,silver,71K,petrol,2016,899000.0
10853414,Pune,Skoda,Rapid,sedan,manual,1,C BEIGE,112K,diesel,2014,441000.0
13267224,Pune,Hyundai,i10,hatchback,manual,1,grey,73K,petrol,2012,243219.0
11855522,Pune,Maruti Suzuki,Swift Dzire,sedan,manual,1,white,118K,diesel,2011,420000.0
13070478,Pune,Renault,Kwid,hatchback,automatic,2,red,14K,petrol,2019,378000.0
13113382,Pune,Maruti Suzuki,S-Cross,suv,manual,1,blue,53K,diesel,2018,804630.0
12918342,Pune,Hyundai,Creta,suv,automatic,1,white,58K,petrol,2016,957002.0
9541394,Pune,Nissan,Sunny,sedan,manual,2,silver,99K,diesel,2013,366000.0
10883048,Pune,Hyundai,Xcent,sedan,manual,1,T BLUE,68K,petrol,2015,430000.0
11996428,Pune,Tata,Nexon,suv,automatic,1,grey,18K,petrol,2022,920718.0
12786872,Pune,Maruti Suzuki,Grand Vitara,suv,automatic,1,grey,9K,hybrid,2022,1781498.0
11473344,Pune,Honda,Amaze,sedan,manual,1,silver,30K,petrol,2019,709000.0
12480358,Pune,Maruti Suzuki,Dzire,sedan,manual,1,grey,3K,petrol,2022,849000.0
12326299,Pune,Maruti Suzuki,Baleno,hatchback,manual,1,white,52K,petrol,2017,636942.0
13151999,Pune,Honda,Jazz,hatchback,automatic,1,white,17K,petrol,2022,998000.0
10628538,Pune,Nissan,Kicks,suv,manual,2,blue,29K,diesel,2019,881000.0
11626596,Pune,Hyundai,Creta,suv,manual,1,grey,27K,petrol,2019,999000.0
12674549,Pune,Maruti Suzuki,Baleno,hatchback,manual,1,blue,48K,petrol,2017,589509.0
11011303,Pune,Hyundai,Elite i20,hatchback,manual,1,R PASSION,79K,petrol,2015,518000.0
11701070,Pune,Maruti Suzuki,A-Star,hatchback,manual,2,grey,52K,petrol,2013,253475.0
11440362,Pune,Hyundai,i10,hatchback,manual,1,white,71K,petrol,2014,334427.0
10698539,Pune,Maruti Suzuki,Ciaz,sedan,automatic,2,beige,63K,petrol,2016,621000.0
12745814,Pune,Hyundai,Verna,sedan,automatic,1,grey,75K,petrol,2018,1029800.0
12661892,Pune,Maruti Suzuki,Ritz,hatchback,manual,1,white,94K,diesel,2016,382839.0
13236163,Pune,Maruti Suzuki,Ertiga,muv,manual,1,white,30K,petrol,2013,643000.0
10875269,Pune,Hyundai,Creta,suv,automatic,1,POLAR WHITE,103K,petrol,2018,975000.0
12421699,Pune,Hyundai,i10,hatchback,manual,3,white,47K,petrol,2014,292000.0
10540825,Pune,Tata,Zest,sedan,automatic,1,silver,72K,diesel,2019,621000.0
12005759,Pune,Tata,Altroz,hatchback,manual,1,golden,15K,petrol,2021,768000.0
11459611,Pune,Tata,Tiago,hatchback,automatic,1,red,42K,petrol,2019,571000.0
11236622,Pune,Maruti Suzuki,Alto K10,hatchback,manual,1,white,52K,petrol,2018,360000.0
10809701,Pune,Maruti Suzuki,Dzire,sedan,automatic,1,PRME.OXFORD BLUE,18K,petrol,2017,680000.0
13198869,Pune,Kia,Seltos,suv,automatic,1,red,47K,petrol,2020,1338153.0
12863230,Pune,Honda,Jazz,hatchback,automatic,1,red,22K,petrol,2021,821000.0
11806905,Pune,Hyundai,Alcazar,suv,automatic,1,black,48K,petrol,2021,1707048.0
10627421,Pune,Maruti Suzuki,Celerio,hatchback,manual,1,white,3K,petrol,2022,592000.0
10534245,Pune,Hyundai,Grand i10 Nios,hatchback,manual,1,white,26K,petrol+cng,2020,633000.0
13012755,Pune,Renault,Duster,suv,manual,1,grey,78K,petrol,2014,474459.0
10943279,Pune,Hyundai,Eon,hatchback,manual,2,M RED,66K,petrol,2012,209000.0
10250232,Pune,Mahindra,XUV 300,suv,manual,2,blue,87K,diesel,2019,867000.0
12894351,Pune,Hyundai,i10,hatchback,manual,1,white,122K,petrol,2014,298000.0
13130765,Pune,Renault,Duster,suv,automatic,1,grey,133K,diesel,2016,648000.0
13165945,Pune,Tata,Tigor,sedan,automatic,1,red,98K,petrol,2018,568000.0
10809875,Pune,Maruti Suzuki,Baleno,hatchback,manual,1,red,49K,petrol,2016,563000.0
12437924,Pune,Honda,City,sedan,manual,1,silver,122K,petrol,2012,389000.0
11414476,Pune,Volkswagen,Polo,hatchback,manual,2,red,56K,petrol,2015,435000.0
10855786,Pune,Mahindra,XUV500,suv,manual,1,NEW PEARL WHITE,79K,diesel,2017,998000.0
10609084,Pune,Hyundai,Grand i10 Nios,hatchback,manual,1,white,17K,petrol+cng,2022,711000.0
